TR13322|c0_g1_i1	GO:0005634;GO:0033613;GO:0000981;GO:0046983;GO:0000987;GO:0043565;GO:0008134;GO:0044212;GO:0007475;GO:0030154;GO:0007476;GO:0008586;GO:0002168;GO:0007275;GO:0007424;GO:0045944;GO:0035209;GO:0007614;GO:0030431;GO:0007430;GO:0035220
TR13324|c0_g1_i1	GO:0005604;GO:0005938;GO:0030054;GO:0032154;GO:0062023;GO:0031012;GO:0005576;GO:0005615;GO:0005509;GO:0005201;GO:0050896
TR13324|c0_g1_i3	GO:0005604;GO:0005938;GO:0030054;GO:0032154;GO:0062023;GO:0031012;GO:0005576;GO:0005615;GO:0005509;GO:0005201;GO:0050896
TR13324|c0_g1_i7	GO:0005615;GO:0020037;GO:0046872;GO:0004601;GO:0042744;GO:0006979
TR13325|c0_g1_i1	GO:0005769;GO:0005783;GO:0005886;GO:0005819;GO:0004725;GO:0008138;GO:0007049;GO:0007275
TR13325|c0_g1_i2	GO:0005769;GO:0005783;GO:0005886;GO:0005819;GO:0004725;GO:0008138;GO:0007049;GO:0007275
TR13326|c1_g1_i1	GO:0005634;GO:0046872;GO:0004721;GO:0008420;GO:2000134;GO:0001933;GO:0006357
TR13327|c0_g1_i1	GO:0071203
TR13328|c0_g1_i1	GO:0005737;GO:0022627;GO:0005654;GO:0005634;GO:0046872;GO:0031386;GO:0003735;GO:0031625;GO:0006281;GO:0019941;GO:0016567;GO:0006412
TR13329|c0_g1_i1	GO:0005737;GO:0005634;GO:0019899;GO:0008285;GO:0045930;GO:0045766;GO:0045603;GO:2000271
TR13330|c0_g2_i1	GO:0016021;GO:0005886;GO:0005509;GO:0007156
TR13331|c0_g1_i1	GO:0009925;GO:0005604;GO:0009986;GO:0005913;GO:0009897;GO:0030175;GO:0005925;GO:0030056;GO:0034676;GO:0005886;GO:0045296;GO:0031994;GO:0043236;GO:0046872;GO:0038132;GO:0044877;GO:0097186;GO:0050873;GO:0098609;GO:0007160;GO:0031589;GO:0007044;GO:0031668;GO:0071407;GO:0048565;GO:0010668;GO:0030198;GO:0046847;GO:0031581;GO:0007229;GO:0050900;GO:0035878;GO:2001237;GO:0043065;GO:0030335;GO:0022409;GO:0010811;GO:0043547;GO:0042327;GO:0045944;GO:0072001;GO:0043588
TR13331|c0_g2_i1	GO:0009986;GO:0008305;GO:0050839;GO:0005178;GO:0043236;GO:0046872;GO:0046982;GO:0007155;GO:0007229;GO:0008360;GO:0007519
TR13333|c0_g1_i1	GO:0005829;GO:0016887;GO:0046872;GO:0004842;GO:0008015;GO:0002040;GO:0006511
TR13333|c0_g1_i2	GO:0005737;GO:0005829;GO:0016020;GO:0005730;GO:0016887;GO:0046872;GO:0004842;GO:0001525;GO:2000051;GO:0051865;GO:0051260;GO:0000209;GO:0016567;GO:0002040;GO:0006511
TR13334|c0_g1_i1	
TR13335|c2_g1_i1	GO:0005739;GO:0005634;GO:0009882;GO:0003677;GO:0003690;GO:0070888;GO:0042826;GO:0035257;GO:0000166;GO:0019902;GO:0019901;GO:0009785;GO:0032922;GO:0006975;GO:0043153;GO:0006094;GO:0042593;GO:0019915;GO:0042754;GO:0045744;GO:2000323;GO:2000850;GO:0045721;GO:0031397;GO:0000122;GO:0045892;GO:0018298;GO:0042752;GO:2000001;GO:0033762;GO:0032868
TR13336|c1_g1_i1	GO:0005576;GO:0005507;GO:0016504;GO:0090729;GO:0007596
TR13336|c1_g1_i2	GO:0005576;GO:0005507;GO:0016504;GO:0090729;GO:0007596
TR13336|c1_g1_i3	GO:0005576;GO:0032991;GO:0005507;GO:0016504;GO:0090729;GO:0044469;GO:0035807;GO:0006508
TR13337|c0_g1_i1	GO:0005789;GO:0000139;GO:0016021;GO:0016192
TR13337|c0_g1_i2	GO:0005789;GO:0000139;GO:0016021;GO:0016192
TR13337|c0_g1_i3	GO:0005789;GO:0000139;GO:0016021;GO:0016192
TR13337|c0_g1_i4	GO:0030424;GO:0030054;GO:0042995;GO:0005737;GO:0044294;GO:0005783;GO:0005789;GO:0071782;GO:0098826;GO:0098978;GO:0030176;GO:0099061;GO:0043209;GO:0043005;GO:0043025;GO:0005635;GO:0005886;GO:0014069;GO:0032991;GO:0042803;GO:0044877;GO:0031625;GO:0007413;GO:0001825;GO:0060317;GO:0120078;GO:0035441;GO:0071456;GO:0090156;GO:0022009;GO:0021801;GO:0007029;GO:0071787;GO:1990809;GO:0071786;GO:0002523;GO:0030517;GO:0050771;GO:0030308;GO:1903860;GO:1905943;GO:0045665;GO:0010977;GO:0070571;GO:2001213;GO:0007399;GO:0051292;GO:0045766;GO:1905653;GO:0048694;GO:0033603;GO:0010634;GO:1905580;GO:0045687;GO:2000347;GO:0060907;GO:1905523;GO:0033601;GO:1902624;GO:0051897;GO:1905552;GO:0035022;GO:0034165;GO:0061462;GO:0050821;GO:2000172;GO:0030334;GO:0051960;GO:0051930
TR13340|c1_g1_i1	GO:0003779;GO:0005509;GO:0008017
TR13340|c2_g1_i1	GO:0003779;GO:0005509;GO:0008017
TR13340|c2_g1_i4	
TR13341|c0_g1_i1	
TR13342|c0_g1_i1	GO:0005929;GO:0005737;GO:0005829;GO:0070062;GO:0031965;GO:0034399;GO:0005634;GO:0008139;GO:0008565;GO:0008536;GO:0003723;GO:0035735;GO:0006607;GO:0006606;GO:0043488;GO:0006610;GO:0016032
TR13342|c0_g1_i2	GO:0005929;GO:0005737;GO:0005829;GO:0070062;GO:0031965;GO:0034399;GO:0005634;GO:0008139;GO:0008565;GO:0008536;GO:0003723;GO:0035735;GO:0006607;GO:0006606;GO:0043488;GO:0006610;GO:0016032
TR13343|c0_g2_i1	GO:0005737;GO:0005829;GO:0019898;GO:0016020;GO:0046872;GO:0052629;GO:0004438;GO:0019903;GO:0004722;GO:0004725;GO:0042149;GO:0016236;GO:1904562;GO:0006661;GO:0046856;GO:0006470;GO:2000785;GO:0060304
TR13344|c1_g1_i2	
TR13345|c0_g1_i1	GO:0005783;GO:0005794;GO:0030176;GO:0016020;GO:0005634;GO:0035497;GO:0003700;GO:0042802;GO:0046982;GO:0000978;GO:0000977;GO:0043565;GO:0000976;GO:0031625;GO:0030968;GO:0001654;GO:0043065;GO:1903893;GO:0045944;GO:1990440;GO:0007601
TR13346|c1_g1_i2	
TR13347|c0_g2_i1	GO:0005576;GO:0016021
TR13347|c0_g3_i1	GO:0045177;GO:0016021;GO:0005886;GO:0005509;GO:0001658;GO:0003273;GO:0090102;GO:0072137;GO:0048565;GO:0007157;GO:0035329;GO:0007156;GO:0003192;GO:0021915;GO:0022008;GO:0043931;GO:0007389;GO:0036342;GO:0072659
TR13347|c0_g4_i1	GO:0009897;GO:0016021;GO:0004930;GO:0007166;GO:0007186
TR13349|c1_g1_i1	
TR13349|c1_g1_i2	
TR13350|c0_g1_i1	GO:0000777;GO:0005737;GO:0000776;GO:0005874;GO:0005730;GO:0005654;GO:0005634;GO:0005819;GO:1990047;GO:0003677;GO:0003700;GO:0008201;GO:0008017;GO:0003723;GO:0008270;GO:0008608;GO:0051301;GO:0001578;GO:0046785;GO:0000070;GO:0090307;GO:0007094;GO:0050821;GO:0051983;GO:0006355
TR13351|c0_g1_i1	GO:0016324;GO:0005604;GO:0036064;GO:0005737;GO:0016021;GO:1990075;GO:0032391;GO:0001917;GO:0002141;GO:0002142;GO:0032420;GO:0032421;GO:0060171;GO:0045202;GO:1990696;GO:0005518;GO:0017022;GO:0042803;GO:0045184;GO:0035315;GO:0060113;GO:0048496;GO:0045494;GO:0050896;GO:0050953;GO:0007605;GO:0007601
TR13351|c0_g2_i1	GO:0016324;GO:0005604;GO:0036064;GO:0005737;GO:0016021;GO:1990075;GO:0032391;GO:0001917;GO:0002141;GO:0002142;GO:0032421;GO:0060171;GO:1990696;GO:0005518;GO:0017022;GO:0042803;GO:0045184;GO:0035315;GO:0060113;GO:0048496;GO:0045494;GO:0050896;GO:0050953;GO:0007605;GO:0007601
TR13352|c1_g3_i1	
TR13353|c1_g1_i1	GO:0005829;GO:0000932;GO:0022008
TR13353|c1_g1_i2	GO:0005829;GO:0000932;GO:0022008
TR13353|c1_g1_i4	GO:0005829;GO:0000932;GO:0022008
TR13355|c0_g1_i1	GO:0016021;GO:0007154
TR13355|c0_g2_i1	GO:0016021;GO:0007154
TR13356|c0_g5_i1	GO:0032579;GO:0031410;GO:0005615;GO:0005509
TR13357|c1_g1_i1	GO:0008375;GO:0102710;GO:0000287;GO:0010125
TR13357|c1_g1_i2	GO:0008375;GO:0102710;GO:0000287;GO:0010125
TR13357|c1_g1_i3	
TR13358|c0_g2_i1	
TR13360|c2_g1_i1	GO:0005615;GO:0004252;GO:0007586
TR13360|c2_g1_i2	GO:0005615;GO:0004252;GO:0007586
TR13360|c2_g1_i4	GO:0005576;GO:0004252;GO:0007596;GO:0042730;GO:0048771
TR13360|c2_g1_i6	GO:0005615;GO:0004252;GO:0007586
TR13362|c0_g1_i1	GO:0016607
TR13362|c0_g2_i2	GO:0016607
TR13363|c0_g1_i1	GO:0007165
TR13367|c0_g1_i1	
TR13367|c1_g1_i1	
TR13389|c0_g1_i1	GO:0035870;GO:0004170;GO:0046872;GO:0035863;GO:0006226;GO:0046081
TR13446|c0_g1_i1	GO:0016021
TR13588|c0_g1_i1	GO:0005779;GO:0005739;GO:0005778;GO:0005777;GO:0015217;GO:0080122;GO:0005347;GO:0051087;GO:0015228;GO:0015230;GO:0044610;GO:0051724;GO:0015866;GO:0080121;GO:0015867;GO:0035349;GO:0035350;GO:0006635;GO:0015908;GO:0043132
TR13591|c0_g1_i1	GO:0005576;GO:0016020
TR13614|c0_g1_i1	
TR1361|c1_g1_i1	GO:0005829;GO:0005634;GO:0004857;GO:0042393;GO:0042826;GO:0055082;GO:0032869;GO:0006006;GO:0001701;GO:0035264;GO:0045717;GO:0000122;GO:0016567;GO:0008361
TR13625|c0_g1_i1	
TR13631|c0_g1_i1	GO:0016758;GO:0016999
TR13644|c0_g1_i1	
TR13644|c0_g5_i2	
TR13646|c0_g1_i1	GO:0031526;GO:0005737;GO:0005829;GO:0016020;GO:0005634;GO:0005942;GO:0005886;GO:0016303;GO:0035005;GO:0005524;GO:0035004;GO:0046934;GO:0006914;GO:0007155;GO:0016477;GO:0006897;GO:0014065;GO:0046854;GO:0036092;GO:0048015;GO:0030168;GO:0006468
TR13646|c1_g1_i1	GO:0031526;GO:0005737;GO:0005829;GO:0016020;GO:0030496;GO:0005730;GO:0005634;GO:0005942;GO:0005886;GO:0016303;GO:0035005;GO:0005524;GO:0043560;GO:0016301;GO:0046934;GO:0060055;GO:0006914;GO:0016477;GO:0006874;GO:0040016;GO:0006897;GO:0001935;GO:0007156;GO:0014065;GO:0046854;GO:0036092;GO:0048015;GO:0016310;GO:0030168;GO:0010628;GO:0033031;GO:0006468;GO:0001952;GO:0009611
TR13646|c1_g3_i1	GO:0031526;GO:0005737;GO:0005829;GO:0016020;GO:0005634;GO:0005942;GO:0005886;GO:0016303;GO:0035005;GO:0005524;GO:0035004;GO:0046934;GO:0006914;GO:0007155;GO:0016477;GO:0006897;GO:0014065;GO:0046854;GO:0036092;GO:0048015;GO:0030168;GO:0006468
TR13647|c0_g1_i1	GO:0016020;GO:0005654;GO:0005634;GO:0005665;GO:0003682;GO:0003677;GO:0003899;GO:0046872;GO:0032549;GO:0003723;GO:0006370;GO:0008543;GO:0000398;GO:0060964;GO:0016070;GO:0042795;GO:0006366;GO:0006368;GO:0006367;GO:0006283
TR13647|c0_g3_i1	GO:0016020;GO:0005654;GO:0005634;GO:0005665;GO:0003682;GO:0003677;GO:0003899;GO:0046872;GO:0032549;GO:0003723;GO:0006370;GO:0008543;GO:0000398;GO:0060964;GO:0016070;GO:0042795;GO:0006366;GO:0006368;GO:0006367;GO:0006283
TR13647|c0_g3_i2	GO:0016020;GO:0005654;GO:0005634;GO:0005665;GO:0003682;GO:0003677;GO:0003899;GO:0046872;GO:0032549;GO:0003723;GO:0006370;GO:0008543;GO:0000398;GO:0060964;GO:0016070;GO:0042795;GO:0006366;GO:0006368;GO:0006367;GO:0006283
TR13648|c0_g4_i1	GO:0016021;GO:0001822
TR13650|c1_g1_i1	GO:0005923;GO:0005737;GO:0005856;GO:0005634;GO:0048471;GO:0005886;GO:0032991;GO:0042802;GO:0019901;GO:0031996;GO:0005164;GO:0031625;GO:0050699;GO:0008270;GO:0007250;GO:0006915;GO:0046330;GO:0090073;GO:0045860;GO:0042981;GO:0007585;GO:0030323
TR13650|c1_g1_i2	GO:0035631;GO:0005813;GO:0009898;GO:0005829;GO:0032991;GO:0042802;GO:0031996;GO:0005164;GO:0031625;GO:0008270;GO:0006915;GO:0051091;GO:0043123;GO:0051092;GO:0042981;GO:0007165
TR13650|c1_g1_i4	GO:0035631;GO:0005813;GO:0009898;GO:0005829;GO:0032991;GO:0042802;GO:0031996;GO:0005164;GO:0031625;GO:0008270;GO:0006915;GO:0008284;GO:0051091;GO:0043123;GO:0051092;GO:0042981;GO:0007165
TR13650|c1_g1_i5	GO:0005923;GO:0005737;GO:0005856;GO:0005634;GO:0048471;GO:0005886;GO:0032991;GO:0042802;GO:0019901;GO:0031996;GO:0005164;GO:0031625;GO:0050699;GO:0008270;GO:0007250;GO:0006915;GO:0046330;GO:0090073;GO:0045860;GO:0042981;GO:0007585;GO:0030323
TR13650|c1_g1_i6	GO:0005923;GO:0005737;GO:0005856;GO:0005634;GO:0048471;GO:0005886;GO:0032991;GO:0042802;GO:0019901;GO:0031996;GO:0005164;GO:0031625;GO:0050699;GO:0008270;GO:0007250;GO:0006915;GO:0046330;GO:0090073;GO:0045860;GO:0042981;GO:0007585;GO:0030323
TR13650|c1_g1_i7	GO:0005923;GO:0005737;GO:0005856;GO:0005634;GO:0048471;GO:0005886;GO:0032991;GO:0042802;GO:0019901;GO:0031996;GO:0005164;GO:0031625;GO:0050699;GO:0008270;GO:0007250;GO:0006915;GO:0046330;GO:0090073;GO:0045860;GO:0042981;GO:0007585;GO:0030323
TR13651|c0_g3_i3	GO:0098978;GO:0099061;GO:0099056;GO:0005886;GO:0098685;GO:0046875;GO:0004713;GO:0005102;GO:0009887;GO:0007411;GO:0048514;GO:0007155;GO:0002042;GO:0048013;GO:0001945;GO:0010839;GO:0010977;GO:0072178;GO:1903849;GO:2000727;GO:0008284;GO:1901216;GO:0099054;GO:0050920;GO:0099072;GO:0099149;GO:0031295;GO:0048845
TR13651|c0_g3_i5	GO:0098978;GO:0099061;GO:0099056;GO:0005886;GO:0098685;GO:0046875;GO:0004713;GO:0005102;GO:0009887;GO:0007411;GO:0048514;GO:0007155;GO:0002042;GO:0048013;GO:0001945;GO:0010839;GO:0010977;GO:0072178;GO:1903849;GO:2000727;GO:0008284;GO:1901216;GO:0099054;GO:0050920;GO:0099072;GO:0099149;GO:0031295;GO:0048845
TR13653|c3_g1_i2	
TR13653|c3_g1_i3	
TR13653|c3_g1_i5	
TR13653|c3_g1_i6	
TR13653|c3_g1_i7	
TR13654|c0_g1_i1	GO:0016021;GO:0005743;GO:0045275;GO:0046872;GO:0008121;GO:0006122
TR13654|c0_g1_i2	GO:0016021;GO:0005743;GO:0070469;GO:0055114
TR13657|c0_g1_i1	GO:0005829;GO:0016607;GO:0005730;GO:0005634;GO:0005524;GO:0004386;GO:0003723;GO:0003713;GO:0000380;GO:0030521;GO:0051607;GO:0001837;GO:0031047;GO:0030520;GO:0010586;GO:0045445;GO:0045944;GO:0061614;GO:0000381;GO:2001014;GO:0006357;GO:0006364
TR13657|c0_g1_i2	GO:0005829;GO:0016607;GO:0005730;GO:0005634;GO:0005524;GO:0004386;GO:0003723;GO:0003713;GO:0000380;GO:0030521;GO:0051607;GO:0001837;GO:0031047;GO:0030520;GO:0010586;GO:0045445;GO:0045944;GO:0061614;GO:0000381;GO:2001014;GO:0006357;GO:0006364
TR13658|c1_g2_i1	GO:0005737;GO:0005874;GO:0005525;GO:0003924;GO:0005200;GO:0007017
TR13659|c0_g1_i1	GO:0003676
TR13659|c0_g1_i2	GO:0003676
TR13659|c0_g1_i5	
TR13661|c0_g1_i1	GO:0016324;GO:0009925;GO:0005901;GO:0009986;GO:0005913;GO:0005737;GO:0030425;GO:0005615;GO:0005887;GO:0043025;GO:0005654;GO:0005886;GO:0014069;GO:0043235;GO:0044214;GO:0016362;GO:0005524;GO:0036122;GO:0098821;GO:0019838;GO:0046872;GO:0046332;GO:0005026;GO:0005024;GO:0009952;GO:0060840;GO:0060413;GO:0001974;GO:0030509;GO:0007420;GO:0071773;GO:0009267;GO:0002063;GO:0003197;GO:0060350;GO:0072577;GO:0001935;GO:0060173;GO:0048286;GO:0001946;GO:0060836;GO:0001893;GO:0001707;GO:0003183;GO:0030308;GO:0003252;GO:1902731;GO:2000279;GO:0003085;GO:0045906;GO:0003151;GO:0003148;GO:0007389;GO:0061626;GO:0048842;GO:0030513;GO:0030501;GO:0061036;GO:0010595;GO:0001938;GO:0010634;GO:0045778;GO:0045669;GO:0010862;GO:0045944;GO:0030166;GO:0042127;GO:0014916;GO:0061298;GO:1905314;GO:0006366;GO:0007179;GO:0007178;GO:0003186;GO:0060841;GO:0060412
TR13661|c0_g2_i1	GO:0016324;GO:0009925;GO:0005901;GO:0009986;GO:0005913;GO:0005737;GO:0030425;GO:0005615;GO:0005887;GO:0043025;GO:0005654;GO:0005886;GO:0014069;GO:0043235;GO:0044214;GO:0016362;GO:0005524;GO:0036122;GO:0098821;GO:0019838;GO:0046872;GO:0046332;GO:0005026;GO:0005024;GO:0009952;GO:0060840;GO:0060413;GO:0001974;GO:0030509;GO:0007420;GO:0071773;GO:0009267;GO:0002063;GO:0003197;GO:0060350;GO:0072577;GO:0001935;GO:0060173;GO:0048286;GO:0001946;GO:0060836;GO:0001893;GO:0001707;GO:0003183;GO:0030308;GO:0003252;GO:1902731;GO:2000279;GO:0003085;GO:0045906;GO:0003151;GO:0003148;GO:0007389;GO:0061626;GO:0048842;GO:0030513;GO:0030501;GO:0061036;GO:0010595;GO:0001938;GO:0010634;GO:0045778;GO:0045669;GO:0010862;GO:0045944;GO:0030166;GO:0042127;GO:0014916;GO:0061298;GO:1905314;GO:0006366;GO:0007179;GO:0007178;GO:0003186;GO:0060841;GO:0060412
TR13663|c0_g1_i2	GO:0005594;GO:0031012;GO:0005615;GO:0005201;GO:0030198;GO:0008585;GO:0008584
TR13665|c0_g1_i1	GO:0005615;GO:0001530;GO:0050829;GO:0006955
TR13665|c0_g1_i2	GO:0035578;GO:0010494;GO:0070062;GO:0005576;GO:0016020;GO:0035580;GO:0001530;GO:0019731;GO:0061844;GO:0019730;GO:0071222;GO:0050829;GO:0032715;GO:0032717;GO:0043031;GO:0032720;GO:0043312
TR13665|c0_g1_i3	GO:0005615;GO:0001530;GO:0050829;GO:0006955
TR13665|c0_g1_i4	GO:0005615;GO:0016020;GO:0001530;GO:0050829;GO:0006955
TR13665|c0_g1_i5	GO:0009986;GO:0005615;GO:0016020;GO:0071723;GO:0001530;GO:0070891;GO:0005102;GO:0006953;GO:0071222;GO:0071223;GO:0050829;GO:0050830;GO:0032490;GO:0045087;GO:0002232;GO:0015920;GO:0031663;GO:0033036;GO:0002281;GO:0044130;GO:0032720;GO:0008228;GO:0032722;GO:0045919;GO:0032755;GO:0032757;GO:0043032;GO:0090023;GO:0060100;GO:0060265;GO:0034145;GO:0042535;GO:0032760;GO:0090559;GO:0032496
TR13667|c0_g1_i1	GO:0030054;GO:0005789;GO:0016021;GO:0055037;GO:0030672;GO:0005509;GO:0019722;GO:0030336;GO:0045806;GO:1902883;GO:0048168;GO:0046928
TR13667|c0_g2_i1	GO:0030054;GO:0005789;GO:0016021;GO:0055037;GO:0030672;GO:0005509;GO:0030336;GO:0045806;GO:1902883
TR13668|c0_g1_i1	GO:0005789;GO:0005794;GO:0016021;GO:0005886;GO:0005524;GO:0000287;GO:0004012;GO:0007030;GO:0034220;GO:0045332
TR13669|c0_g1_i2	GO:0005654;GO:0005634;GO:0005886;GO:0001228;GO:0003700;GO:0000981;GO:0000977;GO:0044212;GO:0030154;GO:0034599;GO:0007626;GO:0048133;GO:0007274;GO:0060252;GO:0045666;GO:0045944;GO:0045893;GO:0060762;GO:0050807;GO:0006357;GO:0071340
TR13670|c0_g1_i1	
TR13670|c0_g2_i1	
TR13670|c1_g2_i1	GO:0005737;GO:0035591
TR13670|c1_g2_i2	
TR13670|c1_g3_i1	GO:0005737;GO:0005856;GO:0005886;GO:0003779;GO:0042169;GO:0017124;GO:0018109;GO:0018108;GO:0051493;GO:0009966
TR13671|c1_g2_i5	GO:0005576;GO:0005615;GO:0019897;GO:0005547;GO:0043325;GO:0080025;GO:0032266;GO:0005546;GO:0070273;GO:0010314;GO:0001786;GO:0016062;GO:0007155;GO:0051260;GO:0010842;GO:0007601
TR13673|c1_g1_i1	GO:0035577;GO:0005829;GO:0031901;GO:0010008;GO:0070062;GO:0043231;GO:0005765;GO:0016020;GO:0005886;GO:0030667;GO:0007032;GO:0043312;GO:0001649;GO:0015031;GO:0006898;GO:2000641;GO:1902954
TR13673|c1_g1_i2	GO:0035577;GO:0005829;GO:0031901;GO:0010008;GO:0070062;GO:0043231;GO:0005765;GO:0016020;GO:0005886;GO:0030667;GO:0007032;GO:0043312;GO:0001649;GO:0015031;GO:0006898;GO:2000641;GO:1902954
TR13675|c0_g1_i1	GO:0005783;GO:0005794;GO:0016021;GO:0005886;GO:0045202;GO:0005524;GO:0046872;GO:0005391;GO:0015991;GO:0030007;GO:0006883;GO:1990573;GO:0036376
TR13675|c0_g1_i2	GO:0005783;GO:0005794;GO:0016021;GO:0005886;GO:0045202;GO:0005524;GO:0046872;GO:0005391;GO:0015991;GO:0030007;GO:0006883;GO:1990573;GO:0036376
TR13676|c0_g1_i3	
TR13676|c0_g1_i6	
TR13676|c0_g1_i7	
TR13679|c1_g1_i1	
TR13680|c0_g1_i1	GO:0005737;GO:0005829;GO:0016020;GO:0005730;GO:0016887;GO:0046872;GO:0004842;GO:0001525;GO:2000051;GO:0051865;GO:0051260;GO:0000209;GO:0016567;GO:0002040;GO:0006511
TR13680|c0_g1_i3	GO:0005737;GO:0005829;GO:0016020;GO:0005730;GO:0016887;GO:0046872;GO:0004842;GO:0001525;GO:2000051;GO:0051865;GO:0051260;GO:0000209;GO:0016567;GO:0002040;GO:0006511
TR13680|c0_g2_i1	GO:0005829;GO:0016887;GO:0046872;GO:0004842;GO:0008015;GO:0002040;GO:0006511
TR13682|c0_g2_i1	
TR13682|c0_g3_i1	
TR13683|c0_g1_i1	GO:0005634;GO:0030154;GO:0007275
TR13683|c0_g1_i2	GO:0005634;GO:0030154;GO:0007275
TR13683|c0_g3_i1	GO:0005634;GO:0030154;GO:0007275
TR13684|c0_g1_i1	
TR13685|c0_g1_i1	GO:0005829;GO:0004115;GO:0047555;GO:0046872;GO:0046058;GO:0046068;GO:0007165
TR13685|c0_g2_i1	GO:0005829;GO:0004115;GO:0047555;GO:0046872;GO:0046058;GO:0046068;GO:0007165
TR13686|c1_g1_i2	GO:0016020;GO:0005044
TR13686|c1_g2_i1	GO:0016020;GO:0005044
TR13687|c3_g1_i1	GO:0016021
TR13689|c0_g1_i1	GO:0005737;GO:0005829;GO:0005730;GO:0016887;GO:0046872;GO:0004842;GO:0001525;GO:2000051;GO:0051865;GO:0051260;GO:0016567;GO:0002040;GO:0006511
TR13689|c0_g1_i2	GO:0005737;GO:0005829;GO:0005730;GO:0016887;GO:0046872;GO:0004842;GO:0001525;GO:2000051;GO:0051865;GO:0051260;GO:0016567;GO:0002040;GO:0006511
TR13689|c0_g1_i3	GO:0005737;GO:0005829;GO:0005730;GO:0016887;GO:0046872;GO:0004842;GO:0001525;GO:2000051;GO:0051865;GO:0051260;GO:0016567;GO:0002040;GO:0006511
TR13689|c0_g1_i4	GO:0005829;GO:0016887;GO:0046872;GO:0004842;GO:0008015;GO:0002040;GO:0006511
TR13689|c0_g1_i5	GO:0005829;GO:0016887;GO:0046872;GO:0004842;GO:0008015;GO:0002040;GO:0006511
TR13689|c0_g1_i6	GO:0005829;GO:0016887;GO:0046872;GO:0004842;GO:0008015;GO:0002040;GO:0006511
TR13689|c0_g1_i7	GO:0005829;GO:0016887;GO:0046872;GO:0004842;GO:0006511
TR13690|c0_g3_i1	GO:0005829;GO:0005783;GO:0005789;GO:0016021;GO:0016020;GO:0005654;GO:0005634;GO:0035497;GO:0001228;GO:0046982;GO:0042803;GO:0000977;GO:0000976;GO:0030968;GO:0045944;GO:1990440
TR13692|c0_g2_i1	GO:0003676
TR13692|c0_g3_i1	GO:0016021
TR13692|c0_g3_i2	GO:0016021
TR13695|c1_g4_i1	GO:0005576
TR13696|c1_g1_i1	
TR13696|c1_g1_i2	
TR13697|c1_g3_i1	GO:0005615;GO:0004252;GO:0007586
TR13697|c1_g3_i2	GO:0005615;GO:0004252;GO:0007586
TR13701|c2_g1_i1	GO:0005737;GO:0005829;GO:0005794;GO:0016020;GO:0005654;GO:0005802;GO:0042802;GO:0090161;GO:0034499;GO:0034453;GO:0031023;GO:0034067;GO:0006622;GO:0071955;GO:0070861;GO:0042147
TR13703|c0_g1_i1	GO:0045179;GO:0030054;GO:0032154;GO:0005737;GO:0005856;GO:0005829;GO:0030027;GO:0030496;GO:0005634;GO:0005524;GO:0017049;GO:0004672;GO:0004697;GO:0004674;GO:0031532;GO:0007155;GO:0007391;GO:0035556;GO:0000281;GO:0018105;GO:0090303;GO:0046777;GO:0006468;GO:1901648;GO:0007472
TR13703|c1_g2_i1	GO:0043296;GO:0005813;GO:0032154;GO:0005737;GO:0005829;GO:0045111;GO:0030027;GO:0030496;GO:0016604;GO:0005654;GO:0005634;GO:0048471;GO:0005886;GO:0032991;GO:0005524;GO:0045296;GO:0017049;GO:0042826;GO:0016301;GO:0004672;GO:0004697;GO:0004674;GO:0003723;GO:0070063;GO:0043297;GO:0006915;GO:0007155;GO:0007049;GO:0051301;GO:0030030;GO:0010631;GO:0035556;GO:0018105;GO:0032467;GO:0045931;GO:0045070;GO:0006468;GO:2000145;GO:0007165
TR13703|c1_g2_i2	GO:0043296;GO:0005813;GO:0032154;GO:0005737;GO:0005829;GO:0045111;GO:0030027;GO:0030496;GO:0016604;GO:0005654;GO:0005634;GO:0048471;GO:0005886;GO:0032991;GO:0005524;GO:0045296;GO:0017049;GO:0042826;GO:0016301;GO:0004672;GO:0004697;GO:0004674;GO:0003723;GO:0070063;GO:0043297;GO:0006915;GO:0007155;GO:0007049;GO:0051301;GO:0030030;GO:0010631;GO:0035556;GO:0018105;GO:0032467;GO:0045931;GO:0045070;GO:0006468;GO:2000145;GO:0007165
TR13703|c1_g3_i1	GO:0043296;GO:0005813;GO:0032154;GO:0005737;GO:0005829;GO:0045111;GO:0030027;GO:0030496;GO:0016604;GO:0005654;GO:0005634;GO:0048471;GO:0005886;GO:0032991;GO:0005524;GO:0045296;GO:0017049;GO:0042826;GO:0016301;GO:0004672;GO:0004697;GO:0004674;GO:0003723;GO:0070063;GO:0043297;GO:0006915;GO:0007155;GO:0007049;GO:0051301;GO:0030030;GO:0010631;GO:0035556;GO:0018105;GO:0032467;GO:0045931;GO:0045070;GO:0006468;GO:2000145;GO:0007165
TR13705|c0_g1_i5	
TR13706|c1_g1_i1	GO:0016021
TR13706|c1_g1_i2	GO:0016021
TR13706|c1_g1_i3	GO:0005768;GO:0005615;GO:0005794;GO:0016021;GO:0034362;GO:0016020;GO:0008203;GO:0006897;GO:0006869;GO:0006605;GO:0014910
TR13707|c0_g1_i1	
TR13707|c0_g1_i2	
TR13709|c0_g1_i1	
TR13710|c2_g1_i1	GO:0005759;GO:0031966;GO:0005739;GO:0005634;GO:0045252;GO:0046872;GO:0004591;GO:0030976;GO:0006103;GO:0006091;GO:0006096;GO:0106077;GO:0006104;GO:0006099
